City,Area,Building_Type,Energy_Consumption_Per_SqM,Water_Usage_Per_Building,Waste_Recycled_Percentage,Occupancy_Rate,Smart_Devices_Count,Maintenance_Resolution_Time,Number_of_Residents,Electricity_Bill
Bangalore,Malleshwaram,Industrial,136.051296,449.1867607,11.19268889,76.99609123,11,12.73359919,91,14359.0088
Bangalore,BTM Layout,Residential,50,639.5938166,20.19824665,85.7730488,1,8.313620247,184,11686.62974
Bangalore,Koramangala,Commercial,50,200,24.03894533,78.57954047,2,5.328677943,376,19960.53711
Bangalore,Banashankari,Institutional,50,200,14.26409056,70.72728825,2,9.174978091,258,13893.25916
Bangalore,Whitefield,Commercial,178.7516925,324.0892541,10.57145829,83.15345347,6,7.026203011,398,17759.84682
Bangalore,Electronic City,Commercial,62.29890196,1500,29.30885724,62.82958088,4,12.43715106,13,14500.5121
Bangalore,Jayanagar,Residential,193.5204656,402.4900486,21.35542115,62.50554172,9,18.10392539,24,20425.20909
Bangalore,Electronic City,Residential,50,657.8593026,24.1169969,83.54970067,6,8.577360558,325,21166.21491
Bangalore,Whitefield,Industrial,56.81405721,218.2775504,2.97646419,79.15205569,6,10.5028928,34,20991.5022
Bangalore,Malleshwaram,Institutional,116.3135272,943.6107251,24.53527886,86.90736643,5,5.196081657,247,12240.61974
Bangalore,BTM Layout,Institutional,234.6146,329.4534279,4.605565534,75.2963071,3,8.150224882,343,12189.41204
Bangalore,Koramangala,Institutional,57.57444106,231.9226985,23.13602064,23.91940431,2,10.98866967,19,19368.69409
Bangalore,Yelahanka,Commercial,147.481363,726.8541893,20.16563173,96.22125941,13,7.57213108,30,14677.11061
Bangalore,BTM Layout,Commercial,250,200,16.88949643,96.13607996,5,8.499913608,49,14828.98704
Bangalore,Banashankari,Institutional,143.5134764,200,7.7016283,74.17946248,8,16.46933675,427,11525.43611
Bangalore,Malleshwaram,Industrial,50,247.2682369,52.57226367,87.64469388,5,5.763657042,400,22047.13315
Bangalore,Koramangala,Commercial,50,200,24.93053778,60.86596379,3,5.350723856,180,20202.46319
Bangalore,HSR Layout,Industrial,250,200,16.06966038,98.32993865,4,9.785872983,370,14405.09404
Bangalore,BTM Layout,Commercial,50,413.7906434,27.80058305,72.9445374,1,12.80541307,372,11773.03453
Bangalore,Electronic City,Residential,250,1500,8.117331287,95.39098425,2,13.84126692,488,11551.69141
Bangalore,Hebbal,Residential,112.9145581,848.7457426,28.58566294,68.20850746,5,9.078681175,226,15666.19143
Bangalore,Banashankari,Institutional,250,718.809101,10.15158923,82.39012987,12,13.16685001,433,16933.84952
Bangalore,Yelahanka,Residential,240.5058785,347.416257,2.720793756,82.34910944,4,9.949056473,395,10687.8914
Bangalore,Banashankari,Commercial,250,1500,7.89491396,91.78970924,3,5.309466302,78,8775.642243
Bangalore,Koramangala,Commercial,64.78179253,505.8630266,49.23526944,98.29598019,7,11.13742167,496,15398.27112
Bangalore,HSR Layout,Residential,218.6287889,200,4.002220442,91.35838939,3,5.681093529,431,19323.31384
Bangalore,Jayanagar,Residential,77.10735039,959.8939762,7.915591995,87.36990544,2,5.941689503,207,15369.1629
Bangalore,BTM Layout,Residential,98.05309564,200,2.504519513,96.64004683,4,6.821283543,35,13753.16081
Bangalore,Indiranagar,Institutional,148.1299361,423.4607774,22.94141312,48.45887438,7,6.341704925,250,9349.99812
Bangalore,Jayanagar,Residential,250,708.0820297,7.225645116,75.08073135,3,6.38105253,71,11830.06025
Bangalore,Banashankari,Commercial,250,1500,2.547606373,95.01956236,6,5.637629898,413,19392.0649
Bangalore,Banashankari,Residential,219.3295666,680.3229247,55.52790895,60.2032557,3,6.229799277,364,8733.959794
Bangalore,Whitefield,Institutional,81.13262904,1211.530512,60.62248412,77.1915827,2,5.066414475,310,23863.61551
Bangalore,Koramangala,Institutional,82.06043637,1500,40.50307663,72.34467998,7,7.379563573,470,15425.3557
Bangalore,Yelahanka,Commercial,200.6726664,200,20.35729545,80.9167589,3,11.28820496,279,7068.324624
Bangalore,Hebbal,Commercial,50,321.213383,9.250883863,82.3897325,2,14.3627349,152,17516.18702
Bangalore,HSR Layout,Residential,50,501.8263648,25.81843838,79.49433748,3,12.72505443,227,17251.10817
Bangalore,Indiranagar,Commercial,65.68789974,547.8841855,16.95314488,83.65141501,3,6.966740969,243,12811.90988
Bangalore,Jayanagar,Industrial,50.79136596,529.3648774,8.359801291,90.07045743,2,10.48011766,10,19696.51692
Bangalore,BTM Layout,Commercial,52.71220346,1500,13.90481609,50.4985695,1,6.19827502,317,11900.73686
Bangalore,Koramangala,Industrial,50,1251.877616,35.83837562,80.69795454,4,5.192379559,392,18159.93567
Bangalore,BTM Layout,Industrial,50,936.2516676,32.66512065,58.56242772,4,9.559247914,48,14826.09965
Bangalore,Malleshwaram,Commercial,50,370.1549898,46.71799799,84.60781026,4,9.173602541,112,13582.0642
Bangalore,Whitefield,Industrial,250,1500,65.04893754,79.86355937,2,12.14645041,204,21714.97539
Bangalore,HSR Layout,Commercial,83.73296203,1500,4.808582592,84.93204088,10,8.759298836,477,19917.72896
Bangalore,Whitefield,Commercial,72.75580912,1500,25.1714292,81.63960942,6,5.585357552,382,9462.696098
Bangalore,Banashankari,Institutional,170.7498973,200,21.85953919,61.59312782,10,13.9548739,157,16901.50901
Bangalore,Whitefield,Industrial,50,1011.704685,50.12671054,86.67577185,2,8.895106039,343,24467.26161
Bangalore,Yelahanka,Industrial,250,200,3.901858278,58.84628632,2,12.32230211,26,21844.42293
Bangalore,Indiranagar,Residential,231.5089173,297.8768232,16.41138185,79.226341,8,11.41972274,421,10453.15164
Bangalore,Banashankari,Commercial,50,200,11.00129318,93.91661718,13,6.251049106,480,22979.89868
Bangalore,Jayanagar,Institutional,81.08471611,925.8246681,40.36228443,87.44544655,7,5.261625133,308,19650.18599
Bangalore,BTM Layout,Institutional,250,1160.242765,58.84052738,80.63117956,1,5.668734494,166,9757.137659
Bangalore,Jayanagar,Residential,250,200,9.436253126,80.86208563,4,5.330204841,249,16038.3739
Bangalore,Malleshwaram,Industrial,94.49811647,484.2467961,22.19801698,69.98974087,5,5.974386882,262,17388.31069
Bangalore,Banashankari,Institutional,142.5591259,609.2408858,41.71628284,34.19657576,13,7.276561525,264,9615.341269
Bangalore,Banashankari,Industrial,50,460.5334481,5.479886319,86.14287409,14,17.05690144,17,18530.47067
Bangalore,HSR Layout,Institutional,250,200,54.40499797,88.08141791,4,14.84348242,76,27148.78013
Bangalore,Banashankari,Institutional,50,542.9146642,7.707171241,51.5955024,3,10.26014079,446,21826.13034
Bangalore,BTM Layout,Commercial,250,1391.01769,10.59905638,82.27211463,6,5.081691273,470,15809.94172
Bangalore,Indiranagar,Industrial,157.3219589,200,39.77687172,89.95263841,3,6.493625729,254,13593.14732
Bangalore,Malleshwaram,Institutional,140.3733334,200,47.56291439,49.34175021,4,9.656029473,206,16641.94271
Bangalore,HSR Layout,Commercial,107.8277629,438.1504387,48.2732003,89.05026694,4,5.471255371,34,10123.91103
Bangalore,Hebbal,Institutional,50,1500,1.36868907,54.32917718,6,12.13087566,147,12612.27604
Bangalore,BTM Layout,Commercial,50,1104.346639,5.401685797,62.05564627,4,17.70576301,326,5191.145924
Bangalore,Indiranagar,Commercial,50,1135.286512,23.99786045,69.02769262,5,6.568558181,338,17172.79773
Bangalore,Whitefield,Industrial,50,449.2915973,54.90002688,82.4421038,3,10.03627643,228,13312.49558
Bangalore,Jayanagar,Commercial,226.8361136,900.5669786,14.46131645,78.44736074,3,5.549247715,118,18090.25731
Bangalore,Malleshwaram,Institutional,64.64634616,200,32.0949583,85.71072217,5,9.788627608,165,15598.84991
Bangalore,Electronic City,Residential,50,1010.86531,8.163153775,83.99610986,6,5.072558389,38,9945.972147
Bangalore,BTM Layout,Institutional,250,1500,5.93274138,97.83027177,2,5.559867793,399,16002.44503
Bangalore,Jayanagar,Institutional,250,948.2290439,10.45939779,71.17615638,9,10.10572238,358,11432.64975
Bangalore,Koramangala,Commercial,250,1500,6.215756576,66.35385088,7,10.14004749,296,23277.1654
Bangalore,Jayanagar,Institutional,250,1287.256793,19.91007604,27.91915392,5,9.072377461,137,10782.57252
Bangalore,Jayanagar,Commercial,50,200,56.89400559,60.07690229,3,7.414623875,309,12649.6314
Bangalore,Hebbal,Industrial,75.68727823,1500,15.23842619,89.56724035,5,9.543355264,246,9932.012247
Bangalore,Hebbal,Commercial,212.9705213,200,38.41939454,92.81144422,14,11.41230745,198,9498.878102
Bangalore,Yelahanka,Industrial,178.6193104,763.4998459,5.474617732,87.31448633,1,26.01505068,374,15150.31482
Bangalore,Banashankari,Residential,50,200,13.14527822,96.09211587,8,15.78539427,66,8772.548974
Bangalore,Indiranagar,Institutional,250,200,10.15179096,62.10517574,9,11.94676553,80,14060.52888
Bangalore,Banashankari,Industrial,50,548.2406856,23.05953239,70.49742702,8,9.852002283,52,17150.11037
Bangalore,BTM Layout,Residential,50,349.6152192,18.70313369,64.68149249,2,8.29177562,129,12881.77995
Bangalore,Banashankari,Commercial,115.4959476,665.5329742,38.44857652,92.52632377,1,5.437727763,414,3985.345443
Bangalore,Electronic City,Residential,134.8191786,860.8557571,54.26413893,85.41378071,4,5.621872418,380,21669.80696
Bangalore,Electronic City,Industrial,130.1558768,200,18.68543301,65.86891404,2,12.72015472,368,16332.91668
Bangalore,BTM Layout,Institutional,50,200,7.045176333,78.46018892,4,12.1952324,481,16392.87013
Bangalore,BTM Layout,Residential,250,817.8998397,43.6364291,89.62450052,13,8.739674654,1,13839.68656
Bangalore,Malleshwaram,Residential,50,420.3260162,11.51174838,96.95064483,9,7.123773069,167,19054.46513
Bangalore,Banashankari,Commercial,50,1306.276839,46.61714128,85.18271055,3,5.088312667,16,19689.97673
Bangalore,Electronic City,Commercial,250,1056.391221,28.86464566,91.55990845,6,6.412121268,145,20189.85448
Bangalore,HSR Layout,Institutional,250,1500,11.57490891,95.03968654,6,6.995464743,112,16343.61499
Bangalore,HSR Layout,Commercial,250,1179.256864,55.43048698,36.55176367,9,7.482279254,368,8120.124073
Bangalore,Hebbal,Industrial,248.7281205,561.9980086,62.18640405,85.84013175,4,19.18673457,102,17025.86272
Bangalore,Malleshwaram,Industrial,159.7368752,1117.693041,12.06966514,78.34023338,13,5.391068901,82,16337.16517
Bangalore,HSR Layout,Residential,120.0622172,322.10952,22.39768269,81.06080396,2,7.761790006,406,12256.75219
Bangalore,Malleshwaram,Commercial,50,365.7351479,45.1396653,76.479787,1,6.652251322,470,10990.71953
Bangalore,Koramangala,Commercial,78.75217499,1500,17.46292042,69.68840169,6,41.56869869,99,17715.1918
Bangalore,Electronic City,Residential,69.94681179,591.3481289,27.31642098,71.0277429,8,14.34480658,159,14620.8164
Bangalore,Banashankari,Institutional,50,1500,29.62663933,37.16506462,8,7.123382202,40,13049.39655
Bangalore,Malleshwaram,Commercial,192.788337,1500,19.73050228,49.78817759,4,72,155,23362.03016
Bangalore,Malleshwaram,Commercial,102.7398726,1500,26.24160523,67.39852435,8,7.719598926,36,18357.70967
Bangalore,Yelahanka,Institutional,50,1500,28.40049073,84.28880078,5,5.628503973,381,17172.6817
Bangalore,Yelahanka,Commercial,50,563.8488707,11.11110285,65.53958211,8,8.106844874,247,21092.16141
Bangalore,Indiranagar,Industrial,172.4505191,383.9974241,39.76804993,55.95253875,4,5.892431486,4,16651.89409
Bangalore,Banashankari,Industrial,50,872.7494299,56.7131284,52.02038243,3,9.009544354,497,11479.47127
Bangalore,Koramangala,Institutional,250,463.898183,52.72960883,76.13894842,4,20.19038613,374,13052.02815
Bangalore,Indiranagar,Institutional,102.5230566,918.9797611,27.38127378,78.23656048,2,11.72360121,453,18659.71357
Bangalore,BTM Layout,Industrial,98.25827062,1222.767872,52.79553233,62.66352942,5,6.122125599,281,18124.19401
Bangalore,Hebbal,Industrial,134.6232115,1166.051071,29.92487613,89.32035777,1,6.245681571,351,17231.56716
Bangalore,Electronic City,Industrial,250,469.2885042,17.59330135,51.70145375,1,5.242239503,334,9311.48999
Bangalore,Whitefield,Industrial,64.11272009,200,7.799473747,85.16884552,10,6.187691151,414,19066.77976
Bangalore,Banashankari,Institutional,169.9880847,563.0480136,25.98606287,91.73252476,9,5.329303341,431,14674.93089
Bangalore,Whitefield,Institutional,125.1140012,200,31.90310173,70.98229607,1,7.594583432,249,17999.70804
Bangalore,BTM Layout,Residential,50,1500,12.65269368,46.62562033,6,10.07918572,12,10849.17939
Bangalore,Banashankari,Institutional,250,424.4605762,18.62986579,71.66763651,8,10.89908925,283,24830.17141
Bangalore,Koramangala,Industrial,239.4975201,200,29.9989109,78.95882127,6,5.206689416,429,16237.47952
Bangalore,Indiranagar,Commercial,161.1399854,200,38.41764081,88.45116352,4,6.48530013,216,12912.26346
Bangalore,Malleshwaram,Industrial,250,1037.956758,34.73205933,51.20540351,5,6.199748324,319,18230.93006
Bangalore,Yelahanka,Industrial,250,1013.083383,36.95733894,91.35924962,1,5.373990855,311,19290.29113
Bangalore,Indiranagar,Institutional,184.8367981,416.4312671,42.88108038,96.86609151,4,6.618946599,414,18170.38331
Bangalore,Whitefield,Residential,250,200,9.554965817,50.28865605,6,6.258834851,82,10025.97879
Bangalore,Banashankari,Commercial,179.3369497,527.0039481,13.46924674,57.1430673,6,8.986334187,14,20713.33749
Bangalore,Jayanagar,Commercial,170.9811438,372.8297255,10.40977453,68.35013989,3,15.46348916,56,13275.69873
Bangalore,Electronic City,Residential,144.5904629,1130.476523,48.5381511,59.71562948,2,7.241250803,403,14919.52781
Bangalore,Hebbal,Industrial,209.5830587,930.844246,28.72439487,65.47964843,5,10.80404899,342,3956.233052
Bangalore,Malleshwaram,Institutional,50,453.4906866,16.4220597,86.92430308,4,5.540206847,282,12679.74687
Bangalore,Yelahanka,Industrial,250,245.7631492,9.16925167,50.32542673,3,16.19453471,199,12648.26146
Bangalore,Whitefield,Commercial,250,1500,26.54767621,92.20100038,15,5.567435715,348,17253.03918
Bangalore,Electronic City,Commercial,50,605.1392725,15.39532205,63.24941299,3,5.736951932,166,12375.01837
Bangalore,Yelahanka,Industrial,250,1165.631439,44.51182373,86.97501575,7,5.382356805,453,6891.992885
Bangalore,BTM Layout,Commercial,50,200,45.2789512,43.87270013,6,6.314874557,292,16219.21836
Bangalore,Malleshwaram,Institutional,61.22204738,664.7340823,23.19914798,81.32836909,4,8.072942555,146,13747.85334
Bangalore,Electronic City,Commercial,204.0988205,200,25.00308389,98.65283355,2,38.67188091,441,11357.24908
Bangalore,Yelahanka,Institutional,50,704.1173695,55.21164214,79.35123613,4,11.91482457,78,15437.63175
Bangalore,Banashankari,Industrial,250,1500,43.31289614,49.49110842,4,6.730176917,112,6101.297444
Bangalore,BTM Layout,Industrial,250,484.8439448,44.13120024,52.40809955,6,8.309410826,23,18102.29901
Bangalore,Koramangala,Institutional,106.2292958,200,43.92256005,54.98306353,3,8.846432075,375,14085.98724
Bangalore,Hebbal,Institutional,50,200,8.390461352,81.82112903,2,12.80133812,116,13663.49463
Bangalore,Whitefield,Institutional,50.74910141,491.0013626,9.596398201,80.01923346,1,10.59719998,142,19764.00054
Bangalore,HSR Layout,Commercial,143.9294242,200,12.43943357,80.74034579,5,8.241547022,480,12320.89672
Bangalore,Yelahanka,Industrial,250,200,29.67976227,80.43365689,4,9.458971627,197,16293.28015
Bangalore,Yelahanka,Commercial,149.8748624,1411.462904,34.99156267,78.12528488,3,10.78853419,278,14352.41538
Bangalore,Jayanagar,Commercial,50,613.4547045,18.76578131,57.13954994,1,5.48779903,28,31079.73622
Bangalore,HSR Layout,Institutional,150.7706292,341.4271728,60.40188429,67.34340781,5,5.774218521,299,17441.99781
Bangalore,Whitefield,Commercial,116.474551,1500,13.8063648,70.09402926,2,9.753208958,76,9292.716004
Bangalore,Malleshwaram,Residential,227.0137845,200,58.03000722,81.65339015,5,13.83855295,18,23761.05579
Bangalore,Whitefield,Residential,50,1500,8.46730133,58.76501514,4,6.917955692,100,20214.96812
Bangalore,Yelahanka,Residential,214.7112721,376.8291355,26.67582908,87.16354472,1,31.77321756,479,15224.80881
Bangalore,Whitefield,Residential,116.8929029,1500,4.659523059,85.3661376,2,5.84529139,461,12813.36158
Bangalore,Banashankari,Residential,250,923.6751207,5.99593299,88.35481942,3,6.968392675,468,8368.116769
Bangalore,Indiranagar,Institutional,62.7534135,1500,48.15466301,60.96734789,3,6.718130311,124,17152.68947
Bangalore,Jayanagar,Commercial,150.2045546,1500,25.77520001,81.41627834,5,19.29856595,365,11624.21812
Bangalore,Koramangala,Commercial,250,340.2469649,6.109665517,75.37118898,1,6.185137076,292,10600.15821
Bangalore,Koramangala,Residential,50,1500,22.86650838,69.72014677,2,7.363009382,125,18877.04767
Bangalore,Electronic City,Commercial,250,493.4473297,12.473877,81.71496764,6,5.715475859,7,22724.52349
Bangalore,Koramangala,Residential,174.6578825,486.9657232,73.81382845,52.89266953,4,7.783074343,23,12618.63489
Bangalore,Jayanagar,Commercial,50,416.1021376,52.4191907,55.61988346,4,14.14098976,162,19029.4673
Bangalore,Electronic City,Institutional,53.70786246,779.5934969,65.3875572,74.82241232,3,6.284226502,117,16061.09564
Bangalore,Electronic City,Industrial,184.7386493,200,41.47956238,84.91309977,3,12.41887985,370,16794.14266
Bangalore,Malleshwaram,Residential,50,806.7896423,36.67411462,79.51657936,5,17.42389395,352,10906.89456
Bangalore,Indiranagar,Institutional,130.9022594,780.2417881,14.74977481,85.33864369,5,5.25573631,21,13938.25543
Bangalore,HSR Layout,Institutional,63.67036973,1435.072138,3.301363363,84.92510796,5,11.01236523,252,9516.812457
Bangalore,BTM Layout,Residential,145.4994286,1500,35.12018191,61.59655647,6,6.032687729,326,8887.01326
Bangalore,Malleshwaram,Residential,50,580.6069315,43.09464129,80.25980195,5,5.663657579,464,17591.37614
Bangalore,Hebbal,Institutional,250,360.0137248,35.37129591,87.01569367,1,8.584806218,483,12378.55544
Bangalore,Yelahanka,Residential,250,300.206709,51.89475495,59.28014666,8,10.03218175,431,10424.58504
Bangalore,Indiranagar,Residential,250,216.4458271,18.02663962,85.78276841,13,6.822001993,309,8952.455796
Bangalore,Indiranagar,Industrial,207.7353985,200,29.49336164,91.33143988,4,5.134096614,84,7431.312089
Bangalore,Indiranagar,Industrial,50,419.2313984,10.37561069,84.56726266,7,17.20838177,362,5217.962744
Bangalore,Whitefield,Residential,212.9858597,315.0501067,29.94488818,55.96388805,1,10.48625615,41,15554.72399
Bangalore,Hebbal,Institutional,50,1500,49.00683229,62.98718949,3,6.114500907,203,2000
Bangalore,Malleshwaram,Commercial,50,815.7868497,30.06411579,76.35130939,11,7.572978153,416,17356.59585
Bangalore,Hebbal,Residential,58.64786553,426.6024955,24.51948994,99.13510143,10,5.094397151,128,17321.37323
Bangalore,Yelahanka,Residential,100.6031512,868.6145236,18.49474408,83.88837938,3,6.481398525,142,14504.37604
Bangalore,HSR Layout,Commercial,220.7173384,200,40.85736467,71.8692286,2,7.794389197,344,15370.6702
Bangalore,Banashankari,Commercial,172.467859,587.0656734,15.72300005,86.72743381,11,7.747293751,492,13573.19927
Bangalore,Hebbal,Commercial,88.56224811,984.1262058,54.43911094,73.40719614,8,5.809163087,103,16125.96164
Bangalore,Indiranagar,Industrial,50,671.185771,65.58560544,71.55148306,8,11.48419726,107,16067.83467
Bangalore,HSR Layout,Industrial,250,513.7946949,14.2884561,78.6827758,7,6.256383068,479,21507.55682
Bangalore,Banashankari,Industrial,83.31626852,1500,18.93185988,81.20215947,9,8.357493297,17,22664.14549
Bangalore,Yelahanka,Institutional,90.05430726,1500,10.15626118,97.31169025,4,6.11376556,25,22510.97109
Bangalore,Jayanagar,Residential,50,976.5874838,47.3650833,86.41609693,2,7.026880315,64,11011.33063
Bangalore,Banashankari,Industrial,237.5725051,842.5231204,7.234985258,54.09553085,13,5.806114907,457,18788.62588
Bangalore,Jayanagar,Institutional,177.4698357,969.3236433,26.53570813,87.01645487,8,8.967361891,342,17530.32069
Bangalore,Yelahanka,Institutional,50,224.7850326,10.69288586,97.57066663,3,7.029786359,375,11755.22607
Bangalore,Koramangala,Commercial,50,502.7545217,34.68858748,91.15700144,7,5.054308944,237,10568.23261
Bangalore,Banashankari,Commercial,171.1493731,200,43.04959252,81.93781199,5,5.095685674,176,13116.49757
Bangalore,Jayanagar,Industrial,159.4192642,645.397629,29.38052445,45.91554445,13,7.365685722,291,9695.582892
Bangalore,Yelahanka,Residential,50,783.1256838,2.709785105,93.71267623,2,5.697919893,293,8053.593657
Bangalore,BTM Layout,Residential,250,258.4466055,34.89914729,88.91395786,3,8.407011118,311,17486.91043
Bangalore,Indiranagar,Residential,50,1500,3.169389677,34.83925579,1,6.910765366,401,15163.66239
Bangalore,Whitefield,Institutional,84.93352088,1500,24.82562813,88.37984847,2,9.250072186,156,15137.93176
Bangalore,Banashankari,Institutional,250,1280.649534,30.95135812,60.22600502,6,22.59198887,385,19633.48367
Bangalore,Electronic City,Institutional,81.6385714,762.2542631,9.650568719,55.52112823,3,7.850261129,53,14020.62807
Bangalore,Hebbal,Institutional,152.6347527,1500,16.14488898,76.89124814,7,11.75448223,73,19151.83478
Bangalore,Jayanagar,Residential,76.02364545,200,33.03267962,80.57773158,2,10.9389012,183,11305.11658
Bangalore,Yelahanka,Residential,50,1500,61.69928599,68.13035045,3,18.38377456,369,11273.91358
Bangalore,Malleshwaram,Commercial,250,200,59.94991333,94.31767658,1,5.835836468,189,15069.94058
Bangalore,Jayanagar,Residential,78.97568638,1500,26.32375631,84.93641464,6,12.95802192,13,25606.57965
Bangalore,Banashankari,Institutional,250,322.6428998,24.38543179,66.3579995,6,16.95603689,47,21427.0117
Bangalore,Jayanagar,Institutional,50,1500,9.524861338,91.02481913,6,6.809021686,448,20490.11775
Bangalore,HSR Layout,Industrial,50,1500,12.12735186,87.25324627,4,6.337566445,160,8140.293247
Bangalore,Malleshwaram,Residential,50,200,25.74127828,70.22490952,9,22.52292559,284,15725.51897
Bangalore,Banashankari,Residential,158.1893788,621.1532795,49.54018857,72.03775264,2,8.8998315,53,19105.53377
Bangalore,Whitefield,Commercial,68.95485813,1500,29.18469207,91.25984098,3,6.731696253,287,25426.639
Bangalore,HSR Layout,Commercial,250,660.5007925,15.68669084,71.03453094,12,11.87300238,8,6581.361533
Bangalore,Malleshwaram,Institutional,96.14296721,1500,15.3579052,96.24418678,2,6.286575465,72,18654.79683
Bangalore,Hebbal,Industrial,250,888.5090469,20.12594566,67.13262284,4,5.668316399,380,20321.86791
Bangalore,Electronic City,Residential,50,470.5316213,13.50527833,79.22877411,3,7.991782655,98,17258.71108
Bangalore,Hebbal,Residential,250,336.5692191,10.3395679,81.39721903,2,8.210142538,87,8248.410951
Bangalore,Jayanagar,Industrial,224.8165957,227.1805529,12.76837481,76.30240808,5,12.90356354,330,16266.29311
Bangalore,Jayanagar,Residential,221.0538066,1434.637029,26.05195557,63.28986334,2,7.257653764,101,17144.11277
Bangalore,Koramangala,Commercial,250,488.6410428,7.828099543,47.16528994,4,12.53690355,496,15888.92278
Bangalore,Yelahanka,Industrial,214.7088169,715.9562656,4.616589202,84.1914288,5,6.323866471,281,11575.16765
Bangalore,Malleshwaram,Residential,147.6133126,677.9147454,29.60292705,84.90523689,9,8.304416408,371,10955.77425
Bangalore,Jayanagar,Commercial,50,861.0429612,23.57626285,97.50652465,5,5.810473461,289,17280.83064
Bangalore,Koramangala,Commercial,50,1500,46.19016714,94.05439469,1,6.761967413,237,11618.17122
Bangalore,Hebbal,Institutional,250,1500,55.80726031,67.7802068,6,14.14705771,196,11732.24765
Bangalore,Yelahanka,Residential,143.8211534,1500,13.85540971,77.49962593,2,5.844906175,391,14301.78179
